Year,Month,Day,wsel_ft,Date,Datep
1998,7,27,21.3954,07/27/1998 12:00:00 AM,07/27/2000 12:00:00 AM
1998,7,28,21.3714,07/28/1998 12:00:00 AM,07/28/2000 12:00:00 AM
1998,7,29,21.3589,07/29/1998 12:00:00 AM,07/29/2000 12:00:00 AM
1998,7,30,21.3452,07/30/1998 12:00:00 AM,07/30/2000 12:00:00 AM
1998,7,31,21.3353,07/31/1998 12:00:00 AM,07/31/2000 12:00:00 AM
1998,8,1,21.3133,08/01/1998 12:00:00 AM,08/01/2000 12:00:00 AM
1998,8,2,21.295,08/02/1998 12:00:00 AM,08/02/2000 12:00:00 AM
1998,8,3,21.2902,08/03/1998 12:00:00 AM,08/03/2000 12:00:00 AM
1998,8,4,21.2836,08/04/1998 12:00:00 AM,08/04/2000 12:00:00 AM
1998,8,5,21.2765,08/05/1998 12:00:00 AM,08/05/2000 12:00:00 AM
1998,8,6,21.271,08/06/1998 12:00:00 AM,08/06/2000 12:00:00 AM
1998,8,7,21.2631,08/07/1998 12:00:00 AM,08/07/2000 12:00:00 AM
1998,8,8,21.2585,08/08/1998 12:00:00 AM,08/08/2000 12:00:00 AM
1998,8,9,21.2146,08/09/1998 12:00:00 AM,08/09/2000 12:00:00 AM
1998,8,10,21.1951,08/10/1998 12:00:00 AM,08/10/2000 12:00:00 AM
1998,8,11,21.1609,08/11/1998 12:00:00 AM,08/11/2000 12:00:00 AM
1998,8,12,21.1268,08/12/1998 12:00:00 AM,08/12/2000 12:00:00 AM
1998,8,13,21.11,08/13/1998 12:00:00 AM,08/13/2000 12:00:00 AM
1998,8,14,21.0856,08/14/1998 12:00:00 AM,08/14/2000 12:00:00 AM
1998,8,15,21.055,08/15/1998 12:00:00 AM,08/15/2000 12:00:00 AM
1998,8,16,21.058,08/16/1998 12:00:00 AM,08/16/2000 12:00:00 AM
1998,8,17,21.0824,08/17/1998 12:00:00 AM,08/17/2000 12:00:00 AM
1998,8,18,21.0411,08/18/1998 12:00:00 AM,08/18/2000 12:00:00 AM
1998,8,19,21.017,08/19/1998 12:00:00 AM,08/19/2000 12:00:00 AM
1998,8,20,20.9826,08/20/1998 12:00:00 AM,08/20/2000 12:00:00 AM
1998,8,21,20.9967,08/21/1998 12:00:00 AM,08/21/2000 12:00:00 AM
1998,8,22,20.9531,08/22/1998 12:00:00 AM,08/22/2000 12:00:00 AM
1998,8,23,20.9368,08/23/1998 12:00:00 AM,08/23/2000 12:00:00 AM
1998,8,24,20.9435,08/24/1998 12:00:00 AM,08/24/2000 12:00:00 AM
1998,8,25,20.9036,08/25/1998 12:00:00 AM,08/25/2000 12:00:00 AM
1998,8,26,20.902,08/26/1998 12:00:00 AM,08/26/2000 12:00:00 AM
1998,8,27,20.8623,08/27/1998 12:00:00 AM,08/27/2000 12:00:00 AM
1998,8,28,20.8633,08/28/1998 12:00:00 AM,08/28/2000 12:00:00 AM
1998,8,29,20.8383,08/29/1998 12:00:00 AM,08/29/2000 12:00:00 AM
1998,8,30,20.8375,08/30/1998 12:00:00 AM,08/30/2000 12:00:00 AM
1998,8,31,20.8059,08/31/1998 12:00:00 AM,08/31/2000 12:00:00 AM
1998,9,1,20.7994,09/01/1998 12:00:00 AM,09/01/2000 12:00:00 AM
1998,9,2,20.7839,09/02/1998 12:00:00 AM,09/02/2000 12:00:00 AM
1998,9,3,20.7567,09/03/1998 12:00:00 AM,09/03/2000 12:00:00 AM
1998,9,4,20.7215,09/04/1998 12:00:00 AM,09/04/2000 12:00:00 AM
1998,9,5,20.705,09/05/1998 12:00:00 AM,09/05/2000 12:00:00 AM
1998,9,6,20.7018,09/06/1998 12:00:00 AM,09/06/2000 12:00:00 AM
1998,9,7,20.6817,09/07/1998 12:00:00 AM,09/07/2000 12:00:00 AM
1998,9,8,20.6362,09/08/1998 12:00:00 AM,09/08/2000 12:00:00 AM
1998,9,9,20.6265,09/09/1998 12:00:00 AM,09/09/2000 12:00:00 AM
1998,9,10,20.6143,09/10/1998 12:00:00 AM,09/10/2000 12:00:00 AM
1998,9,11,20.6212,09/11/1998 12:00:00 AM,09/11/2000 12:00:00 AM
1998,9,12,20.5489,09/12/1998 12:00:00 AM,09/12/2000 12:00:00 AM
1998,9,13,20.5349,09/13/1998 12:00:00 AM,09/13/2000 12:00:00 AM
1998,9,14,20.5283,09/14/1998 12:00:00 AM,09/14/2000 12:00:00 AM
1998,9,15,20.4893,09/15/1998 12:00:00 AM,09/15/2000 12:00:00 AM
1998,9,16,20.4748,09/16/1998 12:00:00 AM,09/16/2000 12:00:00 AM
1998,9,17,20.4756,09/17/1998 12:00:00 AM,09/17/2000 12:00:00 AM
1998,9,18,20.4862,09/18/1998 12:00:00 AM,09/18/2000 12:00:00 AM
1998,9,19,20.467,09/19/1998 12:00:00 AM,09/19/2000 12:00:00 AM
1998,9,20,20.3945,09/20/1998 12:00:00 AM,09/20/2000 12:00:00 AM
1998,9,21,20.3252,09/21/1998 12:00:00 AM,09/21/2000 12:00:00 AM
1998,9,22,20.3535,09/22/1998 12:00:00 AM,09/22/2000 12:00:00 AM
1998,9,23,20.318,09/23/1998 12:00:00 AM,09/23/2000 12:00:00 AM
1998,9,24,20.3788,09/24/1998 12:00:00 AM,09/24/2000 12:00:00 AM
1998,9,25,20.4459,09/25/1998 12:00:00 AM,09/25/2000 12:00:00 AM
1998,9,26,20.477,09/26/1998 12:00:00 AM,09/26/2000 12:00:00 AM
1998,9,27,20.4629,09/27/1998 12:00:00 AM,09/27/2000 12:00:00 AM
1998,9,28,20.4611,09/28/1998 12:00:00 AM,09/28/2000 12:00:00 AM
1998,9,29,20.45,09/29/1998 12:00:00 AM,09/29/2000 12:00:00 AM
1998,9,30,20.4643,09/30/1998 12:00:00 AM,09/30/2000 12:00:00 AM
1998,10,1,20.4795,10/01/1998 12:00:00 AM,10/01/2000 12:00:00 AM
1998,10,2,20.4605,10/02/1998 12:00:00 AM,10/02/2000 12:00:00 AM
1998,10,3,20.4944,10/03/1998 12:00:00 AM,10/03/2000 12:00:00 AM
1998,10,4,20.523,10/04/1998 12:00:00 AM,10/04/2000 12:00:00 AM
1998,10,5,20.565,10/05/1998 12:00:00 AM,10/05/2000 12:00:00 AM
1998,10,6,20.5282,10/06/1998 12:00:00 AM,10/06/2000 12:00:00 AM
1998,10,7,20.5295,10/07/1998 12:00:00 AM,10/07/2000 12:00:00 AM
1998,10,8,20.5458,10/08/1998 12:00:00 AM,10/08/2000 12:00:00 AM
1998,10,9,20.538,10/09/1998 12:00:00 AM,10/09/2000 12:00:00 AM
1998,10,10,20.5395,10/10/1998 12:00:00 AM,10/10/2000 12:00:00 AM
1998,10,11,20.5454,10/11/1998 12:00:00 AM,10/11/2000 12:00:00 AM
1998,10,12,20.5904,10/12/1998 12:00:00 AM,10/12/2000 12:00:00 AM
1998,10,13,20.6498,10/13/1998 12:00:00 AM,10/13/2000 12:00:00 AM
1998,10,14,20.7037,10/14/1998 12:00:00 AM,10/14/2000 12:00:00 AM
1998,10,15,20.7245,10/15/1998 12:00:00 AM,10/15/2000 12:00:00 AM
1998,10,16,20.6498,10/16/1998 12:00:00 AM,10/16/2000 12:00:00 AM
1998,10,17,20.5642,10/17/1998 12:00:00 AM,10/17/2000 12:00:00 AM
1998,10,18,20.53,10/18/1998 12:00:00 AM,10/18/2000 12:00:00 AM
1998,10,19,20.5487,10/19/1998 12:00:00 AM,10/19/2000 12:00:00 AM
1998,10,20,20.5137,10/20/1998 12:00:00 AM,10/20/2000 12:00:00 AM
1998,10,21,20.5312,10/21/1998 12:00:00 AM,10/21/2000 12:00:00 AM
1998,10,22,20.5015,10/22/1998 12:00:00 AM,10/22/2000 12:00:00 AM
1998,10,23,20.5553,10/23/1998 12:00:00 AM,10/23/2000 12:00:00 AM
1998,10,24,20.515,10/24/1998 12:00:00 AM,10/24/2000 12:00:00 AM
1998,10,25,20.5098,10/25/1998 12:00:00 AM,10/25/2000 12:00:00 AM
1998,10,26,20.5264,10/26/1998 12:00:00 AM,10/26/2000 12:00:00 AM
1998,10,27,20.5347,10/27/1998 12:00:00 AM,10/27/2000 12:00:00 AM
1998,10,28,20.5178,10/28/1998 12:00:00 AM,10/28/2000 12:00:00 AM
1998,10,29,20.4898,10/29/1998 12:00:00 AM,10/29/2000 12:00:00 AM
1998,10,30,20.4707,10/30/1998 12:00:00 AM,10/30/2000 12:00:00 AM
1998,10,31,20.4912,10/31/1998 12:00:00 AM,10/31/2000 12:00:00 AM
1998,11,1,20.4479,11/01/1998 12:00:00 AM,11/01/2000 12:00:00 AM
1998,11,2,20.431,11/02/1998 12:00:00 AM,11/02/2000 12:00:00 AM
1998,11,3,20.4329,11/03/1998 12:00:00 AM,11/03/2000 12:00:00 AM
1998,11,4,20.4175,11/04/1998 12:00:00 AM,11/04/2000 12:00:00 AM
1998,11,5,20.393,11/05/1998 12:00:00 AM,11/05/2000 12:00:00 AM
1998,11,6,20.3365,11/06/1998 12:00:00 AM,11/06/2000 12:00:00 AM
1998,11,7,20.3547,11/07/1998 12:00:00 AM,11/07/2000 12:00:00 AM
1998,11,8,20.3414,11/08/1998 12:00:00 AM,11/08/2000 12:00:00 AM
1998,11,9,20.3433,11/09/1998 12:00:00 AM,11/09/2000 12:00:00 AM
1998,11,10,20.3125,11/10/1998 12:00:00 AM,11/10/2000 12:00:00 AM
1998,11,11,20.2974,11/11/1998 12:00:00 AM,11/11/2000 12:00:00 AM
1998,11,12,20.3067,11/12/1998 12:00:00 AM,11/12/2000 12:00:00 AM
1998,11,13,20.2857,11/13/1998 12:00:00 AM,11/13/2000 12:00:00 AM
1998,11,14,20.2371,11/14/1998 12:00:00 AM,11/14/2000 12:00:00 AM
1998,11,15,20.2695,11/15/1998 12:00:00 AM,11/15/2000 12:00:00 AM
1998,11,16,20.2933,11/16/1998 12:00:00 AM,11/16/2000 12:00:00 AM
1998,11,17,20.2218,11/17/1998 12:00:00 AM,11/17/2000 12:00:00 AM
1998,11,18,20.2114,11/18/1998 12:00:00 AM,11/18/2000 12:00:00 AM
1998,11,19,20.2128,11/19/1998 12:00:00 AM,11/19/2000 12:00:00 AM
1998,11,20,20.2677,11/20/1998 12:00:00 AM,11/20/2000 12:00:00 AM
1998,11,21,20.1918,11/21/1998 12:00:00 AM,11/21/2000 12:00:00 AM
1998,11,22,20.1471,11/22/1998 12:00:00 AM,11/22/2000 12:00:00 AM
1998,11,23,20.1248,11/23/1998 12:00:00 AM,11/23/2000 12:00:00 AM
1998,11,24,20.1189,11/24/1998 12:00:00 AM,11/24/2000 12:00:00 AM
1998,11,25,20.1295,11/25/1998 12:00:00 AM,11/25/2000 12:00:00 AM
1998,11,26,20.0759,11/26/1998 12:00:00 AM,11/26/2000 12:00:00 AM
1998,11,27,20.0249,11/27/1998 12:00:00 AM,11/27/2000 12:00:00 AM
1998,11,28,19.9995,11/28/1998 12:00:00 AM,11/28/2000 12:00:00 AM
1998,11,29,19.9865,11/29/1998 12:00:00 AM,11/29/2000 12:00:00 AM
1998,11,30,19.9828,11/30/1998 12:00:00 AM,11/30/2000 12:00:00 AM
1998,12,1,19.9802,12/01/1998 12:00:00 AM,12/01/2000 12:00:00 AM
1998,12,2,19.96,12/02/1998 12:00:00 AM,12/02/2000 12:00:00 AM
1998,12,3,19.9685,12/03/1998 12:00:00 AM,12/03/2000 12:00:00 AM
1998,12,4,20.0542,12/04/1998 12:00:00 AM,12/04/2000 12:00:00 AM
1998,12,5,20.1076,12/05/1998 12:00:00 AM,12/05/2000 12:00:00 AM
1998,12,6,20.024,12/06/1998 12:00:00 AM,12/06/2000 12:00:00 AM
1998,12,7,20.0694,12/07/1998 12:00:00 AM,12/07/2000 12:00:00 AM
1998,12,8,20.0168,12/08/1998 12:00:00 AM,12/08/2000 12:00:00 AM
1998,12,9,20.0138,12/09/1998 12:00:00 AM,12/09/2000 12:00:00 AM
1998,12,10,20.0291,12/10/1998 12:00:00 AM,12/10/2000 12:00:00 AM
1998,12,11,20.0347,12/11/1998 12:00:00 AM,12/11/2000 12:00:00 AM
1998,12,12,20.0232,12/12/1998 12:00:00 AM,12/12/2000 12:00:00 AM
1998,12,13,19.9988,12/13/1998 12:00:00 AM,12/13/2000 12:00:00 AM
1998,12,14,19.9725,12/14/1998 12:00:00 AM,12/14/2000 12:00:00 AM
1998,12,15,19.9953,12/15/1998 12:00:00 AM,12/15/2000 12:00:00 AM
1998,12,16,20.0055,12/16/1998 12:00:00 AM,12/16/2000 12:00:00 AM
1998,12,17,20.0925,12/17/1998 12:00:00 AM,12/17/2000 12:00:00 AM
1998,12,18,20.0884,12/18/1998 12:00:00 AM,12/18/2000 12:00:00 AM
1998,12,19,20.0335,12/19/1998 12:00:00 AM,12/19/2000 12:00:00 AM
1998,12,20,20.0257,12/20/1998 12:00:00 AM,12/20/2000 12:00:00 AM
1998,12,21,20.0006,12/21/1998 12:00:00 AM,12/21/2000 12:00:00 AM
1998,12,22,20.0408,12/22/1998 12:00:00 AM,12/22/2000 12:00:00 AM
1998,12,23,20.0023,12/23/1998 12:00:00 AM,12/23/2000 12:00:00 AM
1998,12,24,20.0158,12/24/1998 12:00:00 AM,12/24/2000 12:00:00 AM
1998,12,25,20.068,12/25/1998 12:00:00 AM,12/25/2000 12:00:00 AM
1998,12,26,20.0133,12/26/1998 12:00:00 AM,12/26/2000 12:00:00 AM
1998,12,27,19.9996,12/27/1998 12:00:00 AM,12/27/2000 12:00:00 AM
1998,12,28,19.9938,12/28/1998 12:00:00 AM,12/28/2000 12:00:00 AM
1998,12,29,20.0082,12/29/1998 12:00:00 AM,12/29/2000 12:00:00 AM
1998,12,30,20.0008,12/30/1998 12:00:00 AM,12/30/2000 12:00:00 AM
1998,12,31,20.0054,12/31/1998 12:00:00 AM,12/31/2000 12:00:00 AM
1999,1,1,20.001,01/01/1999 12:00:00 AM,01/01/2000 12:00:00 AM
1999,1,2,20.0178,01/02/1999 12:00:00 AM,01/02/2000 12:00:00 AM
1999,1,3,20.0976,01/03/1999 12:00:00 AM,01/03/2000 12:00:00 AM
1999,1,4,20.1917,01/04/1999 12:00:00 AM,01/04/2000 12:00:00 AM
1999,1,5,20.1613,01/05/1999 12:00:00 AM,01/05/2000 12:00:00 AM
1999,1,6,20.0733,01/06/1999 12:00:00 AM,01/06/2000 12:00:00 AM
1999,1,7,20.0664,01/07/1999 12:00:00 AM,01/07/2000 12:00:00 AM
1999,1,8,20.0469,01/08/1999 12:00:00 AM,01/08/2000 12:00:00 AM
1999,1,9,20.033,01/09/1999 12:00:00 AM,01/09/2000 12:00:00 AM
1999,1,10,20.0588,01/10/1999 12:00:00 AM,01/10/2000 12:00:00 AM
1999,1,11,20.0515,01/11/1999 12:00:00 AM,01/11/2000 12:00:00 AM
1999,1,12,20.0625,01/12/1999 12:00:00 AM,01/12/2000 12:00:00 AM
1999,1,13,20.0303,01/13/1999 12:00:00 AM,01/13/2000 12:00:00 AM
1999,1,14,20.0591,01/14/1999 12:00:00 AM,01/14/2000 12:00:00 AM
1999,1,15,20.016,01/15/1999 12:00:00 AM,01/15/2000 12:00:00 AM
1999,1,16,20.0325,01/16/1999 12:00:00 AM,01/16/2000 12:00:00 AM
1999,1,17,19.9967,01/17/1999 12:00:00 AM,01/17/2000 12:00:00 AM
1999,1,18,20.0366,01/18/1999 12:00:00 AM,01/18/2000 12:00:00 AM
1999,1,19,20.001,01/19/1999 12:00:00 AM,01/19/2000 12:00:00 AM
1999,1,20,19.99,01/20/1999 12:00:00 AM,01/20/2000 12:00:00 AM
1999,1,21,19.9076,01/21/1999 12:00:00 AM,01/21/2000 12:00:00 AM
1999,1,22,19.8452,01/22/1999 12:00:00 AM,01/22/2000 12:00:00 AM
1999,1,23,19.8298,01/23/1999 12:00:00 AM,01/23/2000 12:00:00 AM
1999,1,24,19.9105,01/24/1999 12:00:00 AM,01/24/2000 12:00:00 AM
1999,1,25,20.0003,01/25/1999 12:00:00 AM,01/25/2000 12:00:00 AM
1999,1,26,20.1583,01/26/1999 12:00:00 AM,01/26/2000 12:00:00 AM
1999,1,27,20.1305,01/27/1999 12:00:00 AM,01/27/2000 12:00:00 AM
1999,1,28,20.1372,01/28/1999 12:00:00 AM,01/28/2000 12:00:00 AM
1999,1,29,20.0703,01/29/1999 12:00:00 AM,01/29/2000 12:00:00 AM
1999,1,30,20.0307,01/30/1999 12:00:00 AM,01/30/2000 12:00:00 AM
1999,1,31,20.0643,01/31/1999 12:00:00 AM,01/31/2000 12:00:00 AM
1999,2,1,20.1046,02/01/1999 12:00:00 AM,02/01/2000 12:00:00 AM
1999,2,2,20.226,02/02/1999 12:00:00 AM,02/02/2000 12:00:00 AM
1999,2,3,20.1975,02/03/1999 12:00:00 AM,02/03/2000 12:00:00 AM
1999,2,4,20.1196,02/04/1999 12:00:00 AM,02/04/2000 12:00:00 AM
1999,2,5,20.115,02/05/1999 12:00:00 AM,02/05/2000 12:00:00 AM
1999,2,6,20.1104,02/06/1999 12:00:00 AM,02/06/2000 12:00:00 AM
1999,2,7,20.0975,02/07/1999 12:00:00 AM,02/07/2000 12:00:00 AM
1999,2,8,20.0933,02/08/1999 12:00:00 AM,02/08/2000 12:00:00 AM
1999,2,9,20.0754,02/09/1999 12:00:00 AM,02/09/2000 12:00:00 AM
1999,2,10,20.1246,02/10/1999 12:00:00 AM,02/10/2000 12:00:00 AM
1999,2,11,20.1083,02/11/1999 12:00:00 AM,02/11/2000 12:00:00 AM
1999,2,12,20.1308,02/12/1999 12:00:00 AM,02/12/2000 12:00:00 AM
1999,2,13,20.1396,02/13/1999 12:00:00 AM,02/13/2000 12:00:00 AM
1999,2,14,20.0996,02/14/1999 12:00:00 AM,02/14/2000 12:00:00 AM
1999,2,15,20.1325,02/15/1999 12:00:00 AM,02/15/2000 12:00:00 AM
1999,2,16,20.17,02/16/1999 12:00:00 AM,02/16/2000 12:00:00 AM
1999,2,17,20.116,02/17/1999 12:00:00 AM,02/17/2000 12:00:00 AM
1999,2,18,20.145,02/18/1999 12:00:00 AM,02/18/2000 12:00:00 AM
1999,2,19,20.3108,02/19/1999 12:00:00 AM,02/19/2000 12:00:00 AM
1999,2,20,20.4496,02/20/1999 12:00:00 AM,02/20/2000 12:00:00 AM
1999,2,21,20.4812,02/21/1999 12:00:00 AM,02/21/2000 12:00:00 AM
1999,2,22,20.5075,02/22/1999 12:00:00 AM,02/22/2000 12:00:00 AM
1999,2,23,20.5546,02/23/1999 12:00:00 AM,02/23/2000 12:00:00 AM
1999,2,24,20.5487,02/24/1999 12:00:00 AM,02/24/2000 12:00:00 AM
1999,2,25,20.5525,02/25/1999 12:00:00 AM,02/25/2000 12:00:00 AM
1999,2,26,20.6492,02/26/1999 12:00:00 AM,02/26/2000 12:00:00 AM
1999,2,27,20.6667,02/27/1999 12:00:00 AM,02/27/2000 12:00:00 AM
1999,2,28,20.6854,02/28/1999 12:00:00 AM,02/28/2000 12:00:00 AM
1999,3,1,20.6908,03/01/1999 12:00:00 AM,03/01/2000 12:00:00 AM
1999,3,2,20.7054,03/02/1999 12:00:00 AM,03/02/2000 12:00:00 AM
1999,3,3,20.7354,03/03/1999 12:00:00 AM,03/03/2000 12:00:00 AM
1999,3,4,20.7538,03/04/1999 12:00:00 AM,03/04/2000 12:00:00 AM
1999,3,5,20.7913,03/05/1999 12:00:00 AM,03/05/2000 12:00:00 AM
1999,3,6,20.7954,03/06/1999 12:00:00 AM,03/06/2000 12:00:00 AM
1999,3,7,20.8258,03/07/1999 12:00:00 AM,03/07/2000 12:00:00 AM
1999,3,8,20.8354,03/08/1999 12:00:00 AM,03/08/2000 12:00:00 AM
1999,3,9,20.8979,03/09/1999 12:00:00 AM,03/09/2000 12:00:00 AM
1999,3,10,20.9117,03/10/1999 12:00:00 AM,03/10/2000 12:00:00 AM
1999,3,11,20.9583,03/11/1999 12:00:00 AM,03/11/2000 12:00:00 AM
1999,3,12,20.9646,03/12/1999 12:00:00 AM,03/12/2000 12:00:00 AM
1999,3,13,20.95,03/13/1999 12:00:00 AM,03/13/2000 12:00:00 AM
1999,3,14,20.9508,03/14/1999 12:00:00 AM,03/14/2000 12:00:00 AM
1999,3,15,20.9908,03/15/1999 12:00:00 AM,03/15/2000 12:00:00 AM
1999,3,16,21.0154,03/16/1999 12:00:00 AM,03/16/2000 12:00:00 AM
1999,3,17,21.0658,03/17/1999 12:00:00 AM,03/17/2000 12:00:00 AM
1999,3,18,21.0858,03/18/1999 12:00:00 AM,03/18/2000 12:00:00 AM
1999,3,19,21.1187,03/19/1999 12:00:00 AM,03/19/2000 12:00:00 AM
1999,3,20,21.1504,03/20/1999 12:00:00 AM,03/20/2000 12:00:00 AM
1999,3,21,21.1808,03/21/1999 12:00:00 AM,03/21/2000 12:00:00 AM
1999,3,22,21.1908,03/22/1999 12:00:00 AM,03/22/2000 12:00:00 AM
1999,3,23,21.2133,03/23/1999 12:00:00 AM,03/23/2000 12:00:00 AM
1999,3,24,21.21,03/24/1999 12:00:00 AM,03/24/2000 12:00:00 AM
1999,3,25,21.2188,03/25/1999 12:00:00 AM,03/25/2000 12:00:00 AM
1999,3,26,21.2387,03/26/1999 12:00:00 AM,03/26/2000 12:00:00 AM
1999,3,27,21.2575,03/27/1999 12:00:00 AM,03/27/2000 12:00:00 AM
1999,3,28,21.265,03/28/1999 12:00:00 AM,03/28/2000 12:00:00 AM
1999,3,29,21.2796,03/29/1999 12:00:00 AM,03/29/2000 12:00:00 AM
1999,3,30,21.2575,03/30/1999 12:00:00 AM,03/30/2000 12:00:00 AM
1999,3,31,21.2735,03/31/1999 12:00:00 AM,03/31/2000 12:00:00 AM
1999,4,1,21.2629,04/01/1999 12:00:00 AM,04/01/2000 12:00:00 AM
1999,4,2,21.28,04/02/1999 12:00:00 AM,04/02/2000 12:00:00 AM
1999,4,3,21.2758,04/03/1999 12:00:00 AM,04/03/2000 12:00:00 AM
1999,4,4,21.28,04/04/1999 12:00:00 AM,04/04/2000 12:00:00 AM
1999,4,5,21.2721,04/05/1999 12:00:00 AM,04/05/2000 12:00:00 AM
1999,4,6,21.3021,04/06/1999 12:00:00 AM,04/06/2000 12:00:00 AM
1999,4,7,21.3483,04/07/1999 12:00:00 AM,04/07/2000 12:00:00 AM
1999,4,8,21.355,04/08/1999 12:00:00 AM,04/08/2000 12:00:00 AM
1999,4,9,21.405,04/09/1999 12:00:00 AM,04/09/2000 12:00:00 AM
1999,4,10,21.4058,04/10/1999 12:00:00 AM,04/10/2000 12:00:00 AM
1999,4,11,21.4329,04/11/1999 12:00:00 AM,04/11/2000 12:00:00 AM
1999,4,12,21.4333,04/12/1999 12:00:00 AM,04/12/2000 12:00:00 AM
1999,4,13,21.4275,04/13/1999 12:00:00 AM,04/13/2000 12:00:00 AM
1999,4,14,21.4529,04/14/1999 12:00:00 AM,04/14/2000 12:00:00 AM
1999,4,15,21.4496,04/15/1999 12:00:00 AM,04/15/2000 12:00:00 AM
1999,4,16,21.4737,04/16/1999 12:00:00 AM,04/16/2000 12:00:00 AM
1999,4,17,21.4842,04/17/1999 12:00:00 AM,04/17/2000 12:00:00 AM
1999,4,18,21.5017,04/18/1999 12:00:00 AM,04/18/2000 12:00:00 AM
1999,4,19,21.5275,04/19/1999 12:00:00 AM,04/19/2000 12:00:00 AM
1999,4,20,21.5567,04/20/1999 12:00:00 AM,04/20/2000 12:00:00 AM
1999,4,21,21.5629,04/21/1999 12:00:00 AM,04/21/2000 12:00:00 AM
1999,4,22,21.5696,04/22/1999 12:00:00 AM,04/22/2000 12:00:00 AM
1999,4,23,21.6104,04/23/1999 12:00:00 AM,04/23/2000 12:00:00 AM
1999,4,24,21.6371,04/24/1999 12:00:00 AM,04/24/2000 12:00:00 AM
1999,4,25,21.71,04/25/1999 12:00:00 AM,04/25/2000 12:00:00 AM
1999,4,26,21.7479,04/26/1999 12:00:00 AM,04/26/2000 12:00:00 AM
1999,4,27,21.735,04/27/1999 12:00:00 AM,04/27/2000 12:00:00 AM
1999,4,28,21.7504,04/28/1999 12:00:00 AM,04/28/2000 12:00:00 AM
1999,4,29,21.7454,04/29/1999 12:00:00 AM,04/29/2000 12:00:00 AM
1999,4,30,21.776,04/30/1999 12:00:00 AM,04/30/2000 12:00:00 AM
1999,5,1,21.7875,05/01/1999 12:00:00 AM,05/01/2000 12:00:00 AM
1999,5,2,21.82,05/02/1999 12:00:00 AM,05/02/2000 12:00:00 AM
1999,5,3,21.8433,05/03/1999 12:00:00 AM,05/03/2000 12:00:00 AM
1999,5,4,21.8733,05/04/1999 12:00:00 AM,05/04/2000 12:00:00 AM
1999,5,5,21.8375,05/05/1999 12:00:00 AM,05/05/2000 12:00:00 AM
1999,5,6,21.7942,05/06/1999 12:00:00 AM,05/06/2000 12:00:00 AM
1999,5,7,21.8062,05/07/1999 12:00:00 AM,05/07/2000 12:00:00 AM
1999,5,8,21.8025,05/08/1999 12:00:00 AM,05/08/2000 12:00:00 AM
1999,5,9,21.8396,05/09/1999 12:00:00 AM,05/09/2000 12:00:00 AM
1999,5,10,21.8346,05/10/1999 12:00:00 AM,05/10/2000 12:00:00 AM
1999,5,11,21.8379,05/11/1999 12:00:00 AM,05/11/2000 12:00:00 AM
1999,5,12,21.8396,05/12/1999 12:00:00 AM,05/12/2000 12:00:00 AM
1999,5,13,21.86,05/13/1999 12:00:00 AM,05/13/2000 12:00:00 AM
1999,5,14,21.8292,05/14/1999 12:00:00 AM,05/14/2000 12:00:00 AM
1999,5,15,21.7975,05/15/1999 12:00:00 AM,05/15/2000 12:00:00 AM
1999,5,16,21.7758,05/16/1999 12:00:00 AM,05/16/2000 12:00:00 AM
1999,5,17,21.8046,05/17/1999 12:00:00 AM,05/17/2000 12:00:00 AM
1999,5,18,21.8496,05/18/1999 12:00:00 AM,05/18/2000 12:00:00 AM
1999,5,19,21.8029,05/19/1999 12:00:00 AM,05/19/2000 12:00:00 AM
1999,5,20,21.7971,05/20/1999 12:00:00 AM,05/20/2000 12:00:00 AM
1999,5,21,21.8092,05/21/1999 12:00:00 AM,05/21/2000 12:00:00 AM
1999,5,22,21.7967,05/22/1999 12:00:00 AM,05/22/2000 12:00:00 AM
1999,5,23,21.8038,05/23/1999 12:00:00 AM,05/23/2000 12:00:00 AM
1999,5,24,21.8167,05/24/1999 12:00:00 AM,05/24/2000 12:00:00 AM
1999,5,25,21.8542,05/25/1999 12:00:00 AM,05/25/2000 12:00:00 AM
1999,5,26,21.8321,05/26/1999 12:00:00 AM,05/26/2000 12:00:00 AM
1999,5,27,21.7958,05/27/1999 12:00:00 AM,05/27/2000 12:00:00 AM
1999,5,28,21.7917,05/28/1999 12:00:00 AM,05/28/2000 12:00:00 AM
1999,5,29,21.8313,05/29/1999 12:00:00 AM,05/29/2000 12:00:00 AM
1999,5,30,21.8375,05/30/1999 12:00:00 AM,05/30/2000 12:00:00 AM
1999,5,31,21.8025,05/31/1999 12:00:00 AM,05/31/2000 12:00:00 AM
1999,6,1,21.8196,06/01/1999 12:00:00 AM,06/01/2000 12:00:00 AM
1999,6,2,21.8033,06/02/1999 12:00:00 AM,06/02/2000 12:00:00 AM
1999,6,3,21.8062,06/03/1999 12:00:00 AM,06/03/2000 12:00:00 AM
1999,6,4,21.7992,06/04/1999 12:00:00 AM,06/04/2000 12:00:00 AM
1999,6,5,21.8392,06/05/1999 12:00:00 AM,06/05/2000 12:00:00 AM
1999,6,6,21.8546,06/06/1999 12:00:00 AM,06/06/2000 12:00:00 AM
1999,6,7,21.8621,06/07/1999 12:00:00 AM,06/07/2000 12:00:00 AM
1999,6,8,21.9017,06/08/1999 12:00:00 AM,06/08/2000 12:00:00 AM
1999,6,9,21.9288,06/09/1999 12:00:00 AM,06/09/2000 12:00:00 AM
